activity subject variable mean_variable
sitting 29 tBodyAcc.std.Y -0.963222497833333
sitting 29 tBodyAcc.std.Z -0.968063878166667
sitting 29 tGravityAcc.mean.X 0.891563755166667
sitting 29 tGravityAcc.mean.Y 0.1556594569
sitting 29 tGravityAcc.mean.Z 0.286256063666667
sitting 29 tGravityAcc.std.X -0.984679151833333
sitting 29 tGravityAcc.std.Y -0.973604289833333
sitting 29 tGravityAcc.std.Z -0.966032045333333
sitting 29 tBodyGyro.mean.X -0.0379271112333333
sitting 29 tBodyGyro.mean.Y -0.0755797672133333
sitting 29 tBodyGyro.mean.Z 0.0580495969166667
sitting 29 tBodyGyro.std.X -0.990178704833333
sitting 29 tBodyGyro.std.Y -0.988334019666667
sitting 29 tBodyGyro.std.Z -0.971227991666667
sitting 30 tBodyAcc.mean.X 0.268336081379032
sitting 30 tBodyAcc.mean.Y -0.00804731295322581
sitting 30 tBodyAcc.mean.Z -0.099515446133871
sitting 30 tBodyAcc.std.X -0.983622744193548
sitting 30 tBodyAcc.std.Y -0.937857000806452
sitting 30 tBodyAcc.std.Z -0.950654041290323
sitting 30 tGravityAcc.mean.X 0.825473836935484
sitting 30 tGravityAcc.mean.Y 0.114588392624871
sitting 30 tGravityAcc.mean.Z 0.34476602
sitting 30 tGravityAcc.std.X -0.978364712258065
sitting 30 tGravityAcc.std.Y -0.959361306774194
sitting 30 tGravityAcc.std.Z -0.956635663064516
sitting 30 tBodyGyro.mean.X -0.0358426482048387
sitting 30 tBodyGyro.mean.Y -0.074353558416129
sitting 30 tBodyGyro.mean.Z 0.0702002598387097
sitting 30 tBodyGyro.std.X -0.988132669516129
sitting 30 tBodyGyro.std.Y -0.976477561935484
sitting 30 tBodyGyro.std.Z -0.955053200806452
standing 1 tBodyAcc.mean.X 0.278917629056604
standing 1 tBodyAcc.mean.Y -0.0161375901037736
standing 1 tBodyAcc.mean.Z -0.110601817735849
standing 1 tBodyAcc.std.X -0.995759901509434
standing 1 tBodyAcc.std.Y -0.973190056415094
standing 1 tBodyAcc.std.Z -0.979775876981132
standing 1 tGravityAcc.mean.X 0.942952000377358
standing 1 tGravityAcc.mean.Y -0.272983832264151
standing 1 tGravityAcc.mean.Z 0.0134905823226415
standing 1 tGravityAcc.std.X -0.99376298509434
standing 1 tGravityAcc.std.Y -0.981225957924528
standing 1 tGravityAcc.std.Z -0.976324063584906
standing 1 tBodyGyro.mean.X -0.0239877347979245
standing 1 tBodyGyro.mean.Y -0.0593972209811321
standing 1 tBodyGyro.mean.Z 0.074800751
standing 1 tBodyGyro.std.X -0.987191946603774
standing 1 tBodyGyro.std.Y -0.98773444
standing 1 tBodyGyro.std.Z -0.980645626981132
standing 2 tBodyAcc.mean.X 0.277911472222222
standing 2 tBodyAcc.mean.Y -0.0184208270166667
standing 2 tBodyAcc.mean.Z -0.105908536055556
standing 2 tBodyAcc.std.X -0.987271889259259
standing 2 tBodyAcc.std.Y -0.957304989259259
standing 2 tBodyAcc.std.Z -0.949741851296296
standing 2 tGravityAcc.mean.X 0.896928566851852
standing 2 tGravityAcc.mean.Y -0.370062696851852
standing 2 tGravityAcc.mean.Z 0.129747161222222
standing 2 tGravityAcc.std.X -0.986685818703704
standing 2 tGravityAcc.std.Y -0.97419442037037
standing 2 tGravityAcc.std.Z -0.945927078703704
standing 2 tBodyGyro.mean.X -0.0238623875712963
standing 2 tBodyGyro.mean.Y -0.0820396577592593
standing 2 tBodyGyro.mean.Z 0.0878351695481481
standing 2 tBodyGyro.std.X -0.972998629814815
standing 2 tBodyGyro.std.Y -0.971441996481481
standing 2 tBodyGyro.std.Z -0.964856701851852
standing 3 tBodyAcc.mean.X 0.280046513278689
standing 3 tBodyAcc.mean.Y -0.0143376555065574
standing 3 tBodyAcc.mean.Z -0.101621722633148
standing 3 tBodyAcc.std.X -0.96674254295082
standing 3 tBodyAcc.std.Y -0.893449307213115
standing 3 tBodyAcc.std.Z -0.911419015081967
standing 3 tGravityAcc.mean.X 0.93503077852459
standing 3 tGravityAcc.mean.Y -0.301735130327869
standing 3 tGravityAcc.mean.Z 0.024763106752459
standing 3 tGravityAcc.std.X -0.982020428032787
standing 3 tGravityAcc.std.Y -0.957425321803279
standing 3 tGravityAcc.std.Z -0.928161577377049
standing 3 tBodyGyro.mean.X -0.0246626070770492
standing 3 tBodyGyro.mean.Y -0.0585101918262295
standing 3 tBodyGyro.mean.Z 0.0665262054098361
standing 3 tBodyGyro.std.X -0.900462227540984
standing 3 tBodyGyro.std.Y -0.927788618196721
standing 3 tBodyGyro.std.Z -0.91236408147541
standing 4 tBodyAcc.mean.X 0.280499745892857
standing 4 tBodyAcc.mean.Y -0.00948911098553571
standing 4 tBodyAcc.mean.Z -0.0961574905535714
standing 4 tBodyAcc.std.X -0.97692058
standing 4 tBodyAcc.std.Y -0.86159737875
standing 4 tBodyAcc.std.Z -0.896880538392857
standing 4 tGravityAcc.mean.X 0.95619779125
standing 4 tGravityAcc.mean.Y -0.0759009061071429
standing 4 tGravityAcc.mean.Z 0.166893825946429
standing 4 tGravityAcc.std.X -0.972908355892857
standing 4 tGravityAcc.std.Y -0.917613464821429
standing 4 tGravityAcc.std.Z -0.899404775267857
standing 4 tBodyGyro.mean.X -0.0306449342357143
standing 4 tBodyGyro.mean.Y -0.061824850625
standing 4 tBodyGyro.mean.Z 0.0755636430892857
standing 4 tBodyGyro.std.X -0.909687974464286
standing 4 tBodyGyro.std.Y -0.949227146964286
standing 4 tBodyGyro.std.Z -0.909995038571429
standing 5 tBodyAcc.mean.X 0.282544390892857
standing 5 tBodyAcc.mean.Y -0.00700418554517857
standing 5 tBodyAcc.mean.Z -0.102171095696429
standing 5 tBodyAcc.std.X -0.968591815714286
standing 5 tBodyAcc.std.Y -0.869439913392857
standing 5 tBodyAcc.std.Z -0.869327321785714
standing 5 tGravityAcc.mean.X 0.960188699107143
standing 5 tGravityAcc.mean.Y -0.03871012665
standing 5 tGravityAcc.mean.Z 0.138638436607143
standing 5 tGravityAcc.std.X -0.974088206071429
standing 5 tGravityAcc.std.Y -0.931973943392857
standing 5 tGravityAcc.std.Z -0.914608495714286
standing 5 tBodyGyro.mean.X -0.0322711902673214
standing 5 tBodyGyro.mean.Y -0.050987505
standing 5 tBodyGyro.mean.Z 0.0690945763946429
standing 5 tBodyGyro.std.X -0.910395222321429
standing 5 tBodyGyro.std.Y -0.933738104107143
standing 5 tBodyGyro.std.Z -0.907471555714286
standing 6 tBodyAcc.mean.X 0.280346248596491
standing 6 tBodyAcc.mean.Y -0.0181236327175439
standing 6 tBodyAcc.mean.Z -0.112172831947368
standing 6 tBodyAcc.std.X -0.981758159649123
standing 6 tBodyAcc.std.Y -0.921493191754386
standing 6 tBodyAcc.std.Z -0.925692371929825
standing 6 tGravityAcc.mean.X 0.945139003859649
standing 6 tGravityAcc.mean.Y -0.230251036140351
standing 6 tGravityAcc.mean.Z 0.0139193473596491
standing 6 tGravityAcc.std.X -0.985583066842105
standing 6 tGravityAcc.std.Y -0.96844910122807
standing 6 tGravityAcc.std.Z -0.942795062280702
standing 6 tBodyGyro.mean.X -0.028251913022807
standing 6 tBodyGyro.mean.Y -0.0589823639438597
standing 6 tBodyGyro.mean.Z 0.0767394745964912
standing 6 tBodyGyro.std.X -0.947561298596491
standing 6 tBodyGyro.std.Y -0.94248658631579
standing 6 tBodyGyro.std.Z -0.947782155964912
standing 7 tBodyAcc.mean.X 0.282723539433962
standing 7 tBodyAcc.mean.Y -0.0145740341037736
standing 7 tBodyAcc.mean.Z -0.0997778303207547
standing 7 tBodyAcc.std.X -0.979307570377358
standing 7 tBodyAcc.std.Y -0.923400921886792
standing 7 tBodyAcc.std.Z -0.917064168490566
standing 7 tGravityAcc.mean.X 0.958728687924528
standing 7 tGravityAcc.mean.Y -0.117607048924528
standing 7 tGravityAcc.mean.Z -0.0516573721320755
standing 7 tGravityAcc.std.X -0.987917503962264
standing 7 tGravityAcc.std.Y -0.966162998679245
standing 7 tGravityAcc.std.Z -0.939161014716981
standing 7 tBodyGyro.mean.X -0.0291582212545283
standing 7 tBodyGyro.mean.Y -0.0774336443396226
standing 7 tBodyGyro.mean.Z 0.0851045000566038
standing 7 tBodyGyro.std.X -0.945247687358491
standing 7 tBodyGyro.std.Y -0.949646946792453
standing 7 tBodyGyro.std.Z -0.951630777358491
standing 8 tBodyAcc.mean.X 0.279620986111111
standing 8 tBodyAcc.mean.Y -0.0148113067148148
standing 8 tBodyAcc.mean.Z -0.106114996837037
standing 8 tBodyAcc.std.X -0.988815418148148
standing 8 tBodyAcc.std.Y -0.938479429074074
standing 8 tBodyAcc.std.Z -0.926065255185185
standing 8 tGravityAcc.mean.X 0.957669921111111
standing 8 tGravityAcc.mean.Y -0.0904603488214815
standing 8 tGravityAcc.mean.Z -0.0979392024814815
standing 8 tGravityAcc.std.X -0.987690217222222
standing 8 tGravityAcc.std.Y -0.958904114074074
standing 8 tGravityAcc.std.Z -0.918293913703704
standing 8 tBodyGyro.mean.X -0.0219671978203704
standing 8 tBodyGyro.mean.Y -0.0280117633814815
standing 8 tBodyGyro.mean.Z 0.063688907
standing 8 tBodyGyro.std.X -0.972990379814815
standing 8 tBodyGyro.std.Y -0.969421045555556
standing 8 tBodyGyro.std.Z -0.974118322407407
standing 9 tBodyAcc.mean.X 0.282310057333333
standing 9 tBodyAcc.mean.Y -0.0200454954022222
standing 9 tBodyAcc.mean.Z -0.0952747481333333
standing 9 tBodyAcc.std.X -0.975741252444444
standing 9 tBodyAcc.std.Y -0.938635759333333
standing 9 tBodyAcc.std.Z -0.919295805777778
standing 9 tGravityAcc.mean.X 0.961323502222222
standing 9 tGravityAcc.mean.Y -0.010383816474
standing 9 tGravityAcc.mean.Z 0.00914769235555555
standing 9 tGravityAcc.std.X -0.989103160444444
standing 9 tGravityAcc.std.Y -0.972573867555556
standing 9 tGravityAcc.std.Z -0.932245295111111
standing 9 tBodyGyro.mean.X -0.029183136346
standing 9 tBodyGyro.mean.Y -0.060810158296
standing 9 tBodyGyro.mean.Z 0.0992409332222222
standing 9 tBodyGyro.std.X -0.921990612
standing 9 tBodyGyro.std.Y -0.946046640444444
standing 9 tBodyGyro.std.Z -0.939889737333333
standing 10 tBodyAcc.mean.X 0.276650300681818
standing 10 tBodyAcc.mean.Y -0.0155418603409091
standing 10 tBodyAcc.mean.Z -0.107964083931818
standing 10 tBodyAcc.std.X -0.978403481818182
standing 10 tBodyAcc.std.Y -0.919561843409091
standing 10 tBodyAcc.std.Z -0.941271440454545
standing 10 tGravityAcc.mean.X 0.954008785454545
standing 10 tGravityAcc.mean.Y -0.0431597830454545
standing 10 tGravityAcc.mean.Z 0.0346980210431818
standing 10 tGravityAcc.std.X -0.991259485
standing 10 tGravityAcc.std.Y -0.975410724090909
standing 10 tGravityAcc.std.Z -0.959579657727273
standing 10 tBodyGyro.mean.X -0.0281854325604545
standing 10 tBodyGyro.mean.Y -0.0876820486363636
standing 10 tBodyGyro.mean.Z 0.103251560681818
standing 10 tBodyGyro.std.X -0.929895057954545
standing 10 tBodyGyro.std.Y -0.958861164090909
standing 10 tBodyGyro.std.Z -0.953681099545455
standing 11 tBodyAcc.mean.X 0.277715562765957
standing 11 tBodyAcc.mean.Y -0.0171990886595745
standing 11 tBodyAcc.mean.Z -0.108686630425532
standing 11 tBodyAcc.std.X -0.994978878723404
standing 11 tBodyAcc.std.Y -0.964173331702128
standing 11 tBodyAcc.std.Z -0.986382712765957
standing 11 tGravityAcc.mean.X 0.956464535957447
standing 11 tGravityAcc.mean.Y -0.173082704680851
standing 11 tGravityAcc.mean.Z 0.127198423404255
standing 11 tGravityAcc.std.X -0.994529398085106
standing 11 tGravityAcc.std.Y -0.981047828723404
standing 11 tGravityAcc.std.Z -0.989433253617021
standing 11 tBodyGyro.mean.X -0.0293141521489362
standing 11 tBodyGyro.mean.Y -0.0765465041914894
standing 11 tBodyGyro.mean.Z 0.0810588216170213
standing 11 tBodyGyro.std.X -0.980242494680851
standing 11 tBodyGyro.std.Y -0.994210471914894
standing 11 tBodyGyro.std.Z -0.980636664893617
standing 12 tBodyAcc.mean.X 0.277405834918033
standing 12 tBodyAcc.mean.Y -0.0169002543196721
standing 12 tBodyAcc.mean.Z -0.105526999754098
standing 12 tBodyAcc.std.X -0.981243992459016
standing 12 tBodyAcc.std.Y -0.923140254098361
standing 12 tBodyAcc.std.Z -0.920684800114754
standing 12 tGravityAcc.mean.X 0.957317821803279
standing 12 tGravityAcc.mean.Y -0.21886535557377
standing 12 tGravityAcc.mean.Z -0.0395382767304918
standing 12 tGravityAcc.std.X -0.985314210491803
standing 12 tGravityAcc.std.Y -0.970482614590164
standing 12 tGravityAcc.std.Z -0.939534099016393
standing 12 tBodyGyro.mean.X -0.0300030427426229
standing 12 tBodyGyro.mean.Y -0.0700083750360656
standing 12 tBodyGyro.mean.Z 0.074256819
standing 12 tBodyGyro.std.X -0.883655251803279
standing 12 tBodyGyro.std.Y -0.941469207540984
standing 12 tBodyGyro.std.Z -0.950364757540984
standing 13 tBodyAcc.mean.X 0.277758431052632
standing 13 tBodyAcc.mean.Y -0.0167891993964912
standing 13 tBodyAcc.mean.Z -0.112124137754386
standing 13 tBodyAcc.std.X -0.991020759298246
standing 13 tBodyAcc.std.Y -0.949422439473684
standing 13 tBodyAcc.std.Z -0.967538031754386
standing 13 tGravityAcc.mean.X 0.942695296842105
standing 13 tGravityAcc.mean.Y -0.239943146315789
standing 13 tGravityAcc.mean.Z -0.0524856614035088
standing 13 tGravityAcc.std.X -0.992232401754386
standing 13 tGravityAcc.std.Y -0.974681225789474
standing 13 tGravityAcc.std.Z -0.976827157368421
standing 13 tBodyGyro.mean.X -0.0295492164431579
standing 13 tBodyGyro.mean.Y -0.0753205243684211
standing 13 tBodyGyro.mean.Z 0.085471246877193
standing 13 tBodyGyro.std.X -0.955577395789474
standing 13 tBodyGyro.std.Y -0.971721755964912
standing 13 tBodyGyro.std.Z -0.973436596140351
standing 14 tBodyAcc.mean.X 0.280545613833333
standing 14 tBodyAcc.mean.Y -0.01520781344
standing 14 tBodyAcc.mean.Z -0.103817701790667
standing 14 tBodyAcc.std.X -0.973268905
standing 14 tBodyAcc.std.Y -0.928525725333333
standing 14 tBodyAcc.std.Z -0.9222763115
standing 14 tGravityAcc.mean.X 0.875319569
standing 14 tGravityAcc.mean.Y -0.226692231166667
standing 14 tGravityAcc.mean.Z -0.338174888666667
standing 14 tGravityAcc.std.X -0.972005366333333
standing 14 tGravityAcc.std.Y -0.965781048333333
standing 14 tGravityAcc.std.Z -0.940757718
standing 14 tBodyGyro.mean.X -0.0220886526891667
standing 14 tBodyGyro.mean.Y -0.05581088271
standing 14 tBodyGyro.mean.Z 0.07904758875
standing 14 tBodyGyro.std.X -0.9610917615
standing 14 tBodyGyro.std.Y -0.9462806205
standing 14 tBodyGyro.std.Z -0.946589134666667
standing 15 tBodyAcc.mean.X 0.278915803962264
standing 15 tBodyAcc.mean.Y -0.0183516360396226
standing 15 tBodyAcc.mean.Z -0.105910832679245
standing 15 tBodyAcc.std.X -0.988949247358491
standing 15 tBodyAcc.std.Y -0.931900148301887
standing 15 tBodyAcc.std.Z -0.951670257924528
standing 15 tGravityAcc.mean.X 0.965528899622642
standing 15 tGravityAcc.mean.Y -0.164713175490566
standing 15 tGravityAcc.mean.Z 0.0645975994528302
standing 15 tGravityAcc.std.X -0.988432084716981
standing 15 tGravityAcc.std.Y -0.965687978301887
standing 15 tGravityAcc.std.Z -0.958810153207547
standing 15 tBodyGyro.mean.X -0.0262433562254717
standing 15 tBodyGyro.mean.Y -0.0659637517169811
standing 15 tBodyGyro.mean.Z 0.0761946738773585
standing 15 tBodyGyro.std.X -0.947790802075472
standing 15 tBodyGyro.std.Y -0.971332584339623
standing 15 tBodyGyro.std.Z -0.968167046415094
standing 16 tBodyAcc.mean.X 0.283497402948718
standing 16 tBodyAcc.mean.Y -0.0165999672935897
standing 16 tBodyAcc.mean.Z -0.103657729076923
standing 16 tBodyAcc.std.X -0.989076811794872
standing 16 tBodyAcc.std.Y -0.960298267692308
standing 16 tBodyAcc.std.Z -0.953468961666667
standing 16 tGravityAcc.mean.X 0.941587749358974
standing 16 tGravityAcc.mean.Y -0.0578867045
standing 16 tGravityAcc.mean.Z -0.166737468166667
standing 16 tGravityAcc.std.X -0.985359689871795
standing 16 tGravityAcc.std.Y -0.980552435769231
standing 16 tGravityAcc.std.Z -0.959562830769231
standing 16 tBodyGyro.mean.X -0.0299337294166667
standing 16 tBodyGyro.mean.Y -0.068667733
standing 16 tBodyGyro.mean.Z 0.0867342708846154
standing 16 tBodyGyro.std.X -0.973400107564103
standing 16 tBodyGyro.std.Y -0.980110277307692
standing 16 tBodyGyro.std.Z -0.982357006410256
standing 17 tBodyAcc.mean.X 0.277942503333333
standing 17 tBodyAcc.mean.Y -0.0174120064169231
standing 17 tBodyAcc.mean.Z -0.111432145565
standing 17 tBodyAcc.std.X -0.991163919871795
standing 17 tBodyAcc.std.Y -0.968176663717949
standing 17 tBodyAcc.std.Z -0.970462679230769
standing 17 tGravityAcc.mean.X 0.904678547435897
standing 17 tGravityAcc.mean.Y -0.257486817948718
standing 17 tGravityAcc.mean.Z -0.202687757012821
standing 17 tGravityAcc.std.X -0.985751365769231
standing 17 tGravityAcc.std.Y -0.975810476025641
standing 17 tGravityAcc.std.Z -0.969171762179487
standing 17 tBodyGyro.mean.X -0.0269576937130769
standing 17 tBodyGyro.mean.Y -0.0770632126371795
standing 17 tBodyGyro.mean.Z 0.0880561869358974
standing 17 tBodyGyro.std.X -0.981373082948718
standing 17 tBodyGyro.std.Y -0.985121164615385
standing 17 tBodyGyro.std.Z -0.985538363333333
standing 18 tBodyAcc.mean.X 0.278458805890411
standing 18 tBodyAcc.mean.Y -0.0166353518150685
standing 18 tBodyAcc.mean.Z -0.108453355945205
standing 18 tBodyAcc.std.X -0.992019762739726
standing 18 tBodyAcc.std.Y -0.95422343630137
standing 18 tBodyAcc.std.Z -0.961873909178082
standing 18 tGravityAcc.mean.X 0.947573239863014
standing 18 tGravityAcc.mean.Y -0.204206320958904
standing 18 tGravityAcc.mean.Z -0.0485767106575342
standing 18 tGravityAcc.std.X -0.994270075205479
standing 18 tGravityAcc.std.Y -0.981335941917808
standing 18 tGravityAcc.std.Z -0.976044291369863
standing 18 tBodyGyro.mean.X -0.0265873248835616
standing 18 tBodyGyro.mean.Y -0.0732260127945206
standing 18 tBodyGyro.mean.Z 0.0843190675616438
standing 18 tBodyGyro.std.X -0.962254249589041
standing 18 tBodyGyro.std.Y -0.980417134246575
standing 18 tBodyGyro.std.Z -0.972820402739726
standing 19 tBodyAcc.mean.X 0.27817226
standing 19 tBodyAcc.mean.Y -0.0154244056945205
standing 19 tBodyAcc.mean.Z -0.10904190460274
standing 19 tBodyAcc.std.X -0.989910996849315
standing 19 tBodyAcc.std.Y -0.944430270684931
standing 19 tBodyAcc.std.Z -0.952599653972603
standing 19 tGravityAcc.mean.X 0.944045837534247
standing 19 tGravityAcc.mean.Y -0.223897807808219
standing 19 tGravityAcc.mean.Z 0.130643717849315
standing 19 tGravityAcc.std.X -0.992411542465753
standing 19 tGravityAcc.std.Y -0.971426607808219
standing 19 tGravityAcc.std.Z -0.958862043972603
standing 19 tBodyGyro.mean.X -0.025090574020274
standing 19 tBodyGyro.mean.Y -0.0631429827260274
standing 19 tBodyGyro.mean.Z 0.0710520180136986
standing 19 tBodyGyro.std.X -0.946109711917808
standing 19 tBodyGyro.std.Y -0.96957632369863
standing 19 tBodyGyro.std.Z -0.960734258356164
standing 20 tBodyAcc.mean.X 0.278076904657534
standing 20 tBodyAcc.mean.Y -0.0180695049161644
standing 20 tBodyAcc.mean.Z -0.100402759931507
standing 20 tBodyAcc.std.X -0.967209961232877
standing 20 tBodyAcc.std.Y -0.87541041109589
standing 20 tBodyAcc.std.Z -0.913142481643836
standing 20 tGravityAcc.mean.X 0.911231752465753
standing 20 tGravityAcc.mean.Y -0.305938716712329
standing 20 tGravityAcc.mean.Z 0.0708655286023288
standing 20 tGravityAcc.std.X -0.981916942054795
standing 20 tGravityAcc.std.Y -0.957462721369863
standing 20 tGravityAcc.std.Z -0.942437325616438
standing 20 tBodyGyro.mean.X -0.0241335049573973
standing 20 tBodyGyro.mean.Y -0.0698308923617808
standing 20 tBodyGyro.mean.Z 0.0773671448739726
standing 20 tBodyGyro.std.X -0.886749172739726
standing 20 tBodyGyro.std.Y -0.903913940684931
standing 20 tBodyGyro.std.Z -0.907343324657534
standing 21 tBodyAcc.mean.X 0.27695224258427
standing 21 tBodyAcc.mean.Y -0.0167084730205618
standing 21 tBodyAcc.mean.Z -0.110417855808989
standing 21 tBodyAcc.std.X -0.981419961123596
standing 21 tBodyAcc.std.Y -0.943601625393258
standing 21 tBodyAcc.std.Z -0.946123407078652
standing 21 tGravityAcc.mean.X 0.881213341910112
standing 21 tGravityAcc.mean.Y -0.346155558876404
standing 21 tGravityAcc.mean.Z -0.207685689775281
standing 21 tGravityAcc.std.X -0.982906668876405
standing 21 tGravityAcc.std.Y -0.977681415955056
standing 21 tGravityAcc.std.Z -0.958590002247191
standing 21 tBodyGyro.mean.X -0.0191731896359551
standing 21 tBodyGyro.mean.Y -0.0738115865407865
standing 21 tBodyGyro.mean.Z 0.0864863265393258
standing 21 tBodyGyro.std.X -0.962514526067416
standing 21 tBodyGyro.std.Y -0.955979192696629
standing 21 tBodyGyro.std.Z -0.959327022022472
standing 22 tBodyAcc.mean.X 0.279053861587302
standing 22 tBodyAcc.mean.Y -0.0158563207496825
standing 22 tBodyAcc.mean.Z -0.104967423820635
standing 22 tBodyAcc.std.X -0.985000527142857
standing 22 tBodyAcc.std.Y -0.922693288412698
standing 22 tBodyAcc.std.Z -0.942201655238095
standing 22 tGravityAcc.mean.X 0.954064297619048
standing 22 tGravityAcc.mean.Y -0.226418773650794
standing 22 tGravityAcc.mean.Z 0.0323824977714286
standing 22 tGravityAcc.std.X -0.992827298253968
standing 22 tGravityAcc.std.Y -0.971080742857143
standing 22 tGravityAcc.std.Z -0.958890201587302
standing 22 tBodyGyro.mean.X -0.0275201762126984
standing 22 tBodyGyro.mean.Y -0.0690067688269841
standing 22 tBodyGyro.mean.Z 0.0733466563174603
standing 22 tBodyGyro.std.X -0.917837043333333
standing 22 tBodyGyro.std.Y -0.964714672857143
standing 22 tBodyGyro.std.Z -0.96058251031746
standing 23 tBodyAcc.mean.X 0.277899323235294
standing 23 tBodyAcc.mean.Y -0.0177475547867647
standing 23 tBodyAcc.mean.Z -0.1105970177575
standing 23 tBodyAcc.std.X -0.985421519558824
standing 23 tBodyAcc.std.Y -0.9584444925
standing 23 tBodyAcc.std.Z -0.929409745147059
standing 23 tGravityAcc.mean.X 0.919857125882353
standing 23 tGravityAcc.mean.Y -0.117401359697059
standing 23 tGravityAcc.mean.Z -0.223631180906765
standing 23 tGravityAcc.std.X -0.984610385
standing 23 tGravityAcc.std.Y -0.984818648823529
standing 23 tGravityAcc.std.Z -0.947199734411765
standing 23 tBodyGyro.mean.X -0.0327397745133823
standing 23 tBodyGyro.mean.Y -0.0652264793213235
standing 23 tBodyGyro.mean.Z 0.0816888999117647
standing 23 tBodyGyro.std.X -0.942011240294118
standing 23 tBodyGyro.std.Y -0.948074760882353
standing 23 tBodyGyro.std.Z -0.962389689411765
standing 24 tBodyAcc.mean.X 0.280348883913043
standing 24 tBodyAcc.mean.Y -0.0144785340348986
standing 24 tBodyAcc.mean.Z -0.108222553855072
standing 24 tBodyAcc.std.X -0.98725587115942
standing 24 tBodyAcc.std.Y -0.936871974347826
standing 24 tBodyAcc.std.Z -0.930283530144928
standing 24 tGravityAcc.mean.X 0.96644228
standing 24 tGravityAcc.mean.Y -0.145201300942029
standing 24 tGravityAcc.mean.Z -0.0530585403536232
standing 24 tGravityAcc.std.X -0.992197591884058
standing 24 tGravityAcc.std.Y -0.968155388695652
standing 24 tGravityAcc.std.Z -0.94618494942029
standing 24 tBodyGyro.mean.X -0.0278611511434783
standing 24 tBodyGyro.mean.Y -0.0692546674492754
standing 24 tBodyGyro.mean.Z 0.077124614942029
standing 24 tBodyGyro.std.X -0.960738660289855
standing 24 tBodyGyro.std.Y -0.967298518695652
standing 24 tBodyGyro.std.Z -0.969958678115942
standing 25 tBodyAcc.mean.X 0.278013701621622
standing 25 tBodyAcc.mean.Y -0.0163569730274324
standing 25 tBodyAcc.mean.Z -0.107352957594595
standing 25 tBodyAcc.std.X -0.991970126756757
standing 25 tBodyAcc.std.Y -0.954569225945946
standing 25 tBodyAcc.std.Z -0.964642688108108
standing 25 tGravityAcc.mean.X 0.929794733108108
standing 25 tGravityAcc.mean.Y -0.159316786486486
standing 25 tGravityAcc.mean.Z 0.201182106486486
standing 25 tGravityAcc.std.X -0.993148267702703
standing 25 tGravityAcc.std.Y -0.980642970675676
standing 25 tGravityAcc.std.Z -0.967792578648649
standing 25 tBodyGyro.mean.X -0.0247946750959459
standing 25 tBodyGyro.mean.Y -0.0698876853378378
standing 25 tBodyGyro.mean.Z 0.0852685438243243
standing 25 tBodyGyro.std.X -0.971357421216216
standing 25 tBodyGyro.std.Y -0.976757621081081
standing 25 tBodyGyro.std.Z -0.971814139189189
standing 26 tBodyAcc.mean.X 0.281127035405405
standing 26 tBodyAcc.mean.Y -0.0166608306652703
standing 26 tBodyAcc.mean.Z -0.110237796416216
standing 26 tBodyAcc.std.X -0.993069368783784
standing 26 tBodyAcc.std.Y -0.949466155405405
standing 26 tBodyAcc.std.Z -0.962988401351351
standing 26 tGravityAcc.mean.X 0.965460891621622
standing 26 tGravityAcc.mean.Y -0.140315421824324
standing 26 tGravityAcc.mean.Z 0.0884142682297297
standing 26 tGravityAcc.std.X -0.992678782162162
standing 26 tGravityAcc.std.Y -0.966986433783784
standing 26 tGravityAcc.std.Z -0.964228470675676
standing 26 tBodyGyro.mean.X -0.0245345837959459
standing 26 tBodyGyro.mean.Y -0.0731385762635135
standing 26 tBodyGyro.mean.Z 0.0776706781351351
standing 26 tBodyGyro.std.X -0.973785111216216
standing 26 tBodyGyro.std.Y -0.982408142702703
standing 26 tBodyGyro.std.Z -0.974891360675676
standing 27 tBodyAcc.mean.X 0.279566921625
standing 27 tBodyAcc.mean.Y -0.016593236445
standing 27 tBodyAcc.mean.Z -0.107835818025
standing 27 tBodyAcc.std.X -0.9919515835
standing 27 tBodyAcc.std.Y -0.955171419
standing 27 tBodyAcc.std.Z -0.962408444875
standing 27 tGravityAcc.mean.X 0.965351492
standing 27 tGravityAcc.mean.Y -0.188504847375
standing 27 tGravityAcc.mean.Z -0.00557416876082625
standing 27 tGravityAcc.std.X -0.994012162875
standing 27 tGravityAcc.std.Y -0.97964105225
standing 27 tGravityAcc.std.Z -0.968169953625
standing 27 tBodyGyro.mean.X -0.026731653905
standing 27 tBodyGyro.mean.Y -0.067507120075
standing 27 tBodyGyro.mean.Z 0.07168414632375
standing 27 tBodyGyro.std.X -0.9699020075
standing 27 tBodyGyro.std.Y -0.982498991125
standing 27 tBodyGyro.std.Z -0.981281807
standing 28 tBodyAcc.mean.X 0.277795069113924
standing 28 tBodyAcc.mean.Y -0.0172635124672152
standing 28 tBodyAcc.mean.Z -0.106579385202532
standing 28 tBodyAcc.std.X -0.977748638607595
standing 28 tBodyAcc.std.Y -0.875689216835443
standing 28 tBodyAcc.std.Z -0.905123824177215
standing 28 tGravityAcc.mean.X 0.948514848481013
standing 28 tGravityAcc.mean.Y -0.247656166582278
standing 28 tGravityAcc.mean.Z -0.0385830501632911
standing 28 tGravityAcc.std.X -0.990059426582279
standing 28 tGravityAcc.std.Y -0.962801441898734
standing 28 tGravityAcc.std.Z -0.951782181518987
standing 28 tBodyGyro.mean.X -0.0253281543540506
